user_id,NewUsed,VIN,StockNumber,Make,Model,year,Trim,BodyType,miles,EngineDescription,cylinder,fuel,transmission,price,ExteriorColor,InteriorColor,Options,description,image
51,U,3FA6P0HR9DR381285,17-49,Ford,Fusion,2013,SE 4dr Sedan,Sedan,94672,1.6L I4 Turbocharger,1.6L I4,Gasoline,Automatic 6-Speed,10799,Pewter,Black,,"Sun roof, Nav, leather! Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590433.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590472.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590504.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590621.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590624.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590627.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590669.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590693.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590715.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590800.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590835.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590185.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590307.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590218.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590252.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590270.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909591012.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909590944.jpg?dt=071920172316,https://dxsdcl7y7vn9x.cloudfront.net/3/477262/11601440/909591039.jpg?dt=071920172316"
46,U,1G1JC52F447132727,,Chevrolet,Cavalier,2004,Base 4dr Sedan,Sedan,151000,2.2L I4 Natural Aspiration,2.2L I4,Gasoline,,1850,Orange,Grey,,"Great little Gas Saver! This car runs and drives great still with 151k miles on it. Interior is very good and sturdy. Simple with manual seats and windows. Tilt, Cruise and AC. Remote Start!! New front brakes, new struts and new exhaust! Tires are all good as well. Nice little car so you can keep your gas money in your pocket! Priced to move, Call Jay for more info or to arrange a test drive! 315-415-9009","https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183658.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183657.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183654.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183655.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183659.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183662.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183660.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183661.jpg?dt=082120171732,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/12324840/924183656.jpg?dt=082120171732"
46,U,1G2NE52E35M187249,,Pontiac,Grand Am,2005,SE Fleet 4dr Sedan,Sedan,133860,3.4L V6,3.4L V6,Gasoline,Automatic 4-Speed,2850,Brown,Brown,,"This is a 2005 Pontiac Grand Am SE 4 dr Sedan That runs and drives great! 4 speed Automatic shifts well with 133k miles on the ticker. Power windows, power Locks, Tilt Steering, air conditioning,  AM/FM CD player. Cruise control all works well. Tires like New! JUST LISTED!  Call Jay for more info or to come and take a test drive!! many more to choose from! Call Jay at 315-415-9009","https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803851.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803868.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803874.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803845.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803848.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803871.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803859.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803856.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803863.jpg?dt=030620171736,https://dxsdcl7y7vn9x.cloudfront.net/3/404970/8696990/853803865.jpg?dt=030620171736"
45,U,1UJBJ02M0S1CK0325,529,Jayco,Eagle,1995,262FK,RVs & Campers,0,,Unspecified,Unspecified,Other,3499,White,Unspecified,,"1995 Jayco Eagle 262FK! Extra Clean and taking care of! Rear bedroom with lots of closet space! Large front kitchen and two entrance doors! Hot water heater, A/C, awning! Ready to go camping.  Check it out at Pryor TEC, located at the corners of Route 5 and 233 in Clinton or at PRYORTEC.COM  315-853-8704 or 315-368- 3723","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619575.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619577.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619579.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619606.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619631.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619667.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619672.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619683.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619689.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619694.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619728.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619782.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619788.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619789.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619805.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619837.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619840.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619846.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619857.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619890.jpg?dt=022320180700,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17343404/1010619903.jpg?dt=022320180700"
45,U,1C4PJMAK8CW178646,527,Jeep,Liberty,2012,Sport 4x4 4dr SUV,SUV,75561,3.7L V6 Natural Aspiration,3.7L V6,Gasoline,Automatic 4-Speed,11600,White,Tan,,2012 Jeep Liberty 4x4 ! ONE OWNER NO ACCIDENT CARFAX! Extra Clean! Fully Serviced and ready to go! Come Check it out at Pryor TEC at the corners of Route 5 and 233 in Clinton or at PRYORTEC.COM  315-853-8704 or 315-368-3723.,"https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307595.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307597.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307564.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307598.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307641.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010307763.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308118.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308192.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308511.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308517.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308545.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308547.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308700.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010308846.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010309152.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010310095.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010310134.jpg?dt=022120182358,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/17316853/1010310096.jpg?dt=022120182358"
45,U,5GAKVBED6BJ396015,522,Buick,Enclave,2011,CXL 1 AWD 4dr Crossover w/1XL,SUV,124860,3.6L V6 Natural Aspiration,3.6L V6,Gasoline,Automatic 6-Speed,11995,Black,Black,,"NO ACCIDENT CARFAX! Beautiful 2011 Buick Enclave CXL AWD! Leather memory heated seats, Bose Sound system, Navigation, backup camera, DUAL SUNROOFS, 3 Rows of seats, Weather tech floor mats  throughout, power lift-gate, rear HVAC and stereo controls, and many more options! All new tires, engine serviced, transmission serviced, new spark plugs, air filter, cabin air filter, like new brakes, READY TO GO! Come drive away with confidence.  Check out this great vehicle at Pryor TEC located at the corners of Route 5 and 233 in Clinton!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995142803.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995142849.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995142872.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995142968.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143066.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143098.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143117.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143164.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143178.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143197.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143210.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143270.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143300.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143592.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143631.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143711.jpg?dt=011920181947,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143961.jpg?dt=011920181953,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995143993.jpg?dt=011920181953,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995144059.jpg?dt=011920181953,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995144176.jpg?dt=011920181953,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/16322737/995144186.jpg?dt=011920181953"
45,U,5SFPB2620GE300239,520,Prowler,20RBS,2016,,RVs & Campers,0,,Unspecified,Unspecified,,14995,Brown,Brown,,"2016 Prowler by Heartland 20RBS! One large slide with wrap around dinette and large bathroom! Like NEW! Power awning with outside speakers! Power front jack. Queen size bed with dinette converting into a bed. Hot water heater, furnace, air conditioner, Stereo system!  Dry weight is 4,925 lbs and GVWR of 6,900 lbs.  comes with sway and weight distribution!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516370.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516233.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516305.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515857.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516028.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515881.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515921.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515959.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515874.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515884.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516324.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516098.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516170.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516184.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516166.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516181.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516242.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516031.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983516081.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983515972.jpg?dt=122220172042,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/15627082/983519096.jpg?dt=122220172042"
45,U,4YDT26023F7202114,514,Keystone,Hideout,2015,260LHS,RVs & Campers,0,,Unspecified,Unspecified,,10995,Not Applicable,Not Applicable,,"2015 Keystone Hideout 260LHS! BUNKHOUSE that can sleep up to 8 people!  Front bedroom with rear bunks. Large bottom bunk with twin top bunk.  Dining room table which folds down into a bed and fold down couch! Power Awning, stereo with outside speakers! Great family RV! Come check it out at Pryor TEC!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053808.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053852.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053853.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053850.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053855.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053863.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053864.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053812.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053741.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053748.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053770.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053771.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053869.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053875.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053878.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053883.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053761.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053912.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053963.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970053987.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14822015/970054573.jpg?dt=112820170227"
45,U,1SABS0AG2F28V5096,519,Starcraft,ARone,2015,14RB,RVs & Campers,0,,Unspecified,Unspecified,,9495,Not Applicable,Not Applicable,,"2015 Starcraft AR-One 14 RB! Like NEW great little camper.  Can be towed behind almost any vehicle! Weighs only 2,390 lbs! Air conditioned, power awning, fridge/freezer, cooktop, convection microwave oven, full bathroom, hot water heater, and furnace!  Tow this little camper with you wherever you go! Come check it out at Pryor TEC!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050533.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050591.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050329.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050639.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050638.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050328.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050331.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050730.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050439.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050819.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050578.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050910.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050760.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050384.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050472.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050523.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970050976.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970051131.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970051411.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821925/970052677.jpg?dt=112820170227"
45,U,1UJBJ0AJ4F17E0548,518,Jayco,Jay Flight,2015,184BH,RVs & Campers,0,,Unspecified,Unspecified,,10995,Not Applicable,Not Applicable,,"2015 Jayco Jayflight 184BH! Bunkhouse! Great little camper, weighs only 2615 lbs! Tow this camper with anything! Air conditioned, furnace, awning,  cooktop, microwave/convection oven, fridge/freezer, hot water heater, and stereo. Great for a small family! Check this camper out at Pryor TEC!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020216.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020226.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020233.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020259.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020311.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020297.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020294.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020251.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020348.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020314.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020380.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020365.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020408.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020384.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020406.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020156.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020181.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020184.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020185.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970020228.jpg?dt=112820170227,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14821396/970047400.jpg?dt=112820170227"
45,U,1GTJK39G84E393657,358,GMC,Sierra 3500,2004,SLE 4dr Extended Cab 4WD LB DRW,Pickup Truck,124310,8.1L V8 Natural Aspiration,8.1L V8,Gasoline,Automatic 5-Speed,5995,Silver,Charcoal,,"ONE OWNER NO ACCIDENT CARFAX! This truck was used around the shop to haul travel trailers and 5th wheels. Has never been plowed with and was used to haul horses before being used at the shop.  Recently serviced, new rear shocks, brakes are in great shape.  Ready to be worked or as a daily driver.  Strong 8.1L Gas with Allison Transmission.  Add $1000 if you'd like 5th Wheel hitch. Come check it out at the corners of Route 5 and 233 in Clinton.","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886042.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886067.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886122.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886149.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886223.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886247.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886310.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886364.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886368.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886437.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966886900.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966888191.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966889030.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966889129.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966889404.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966890252.jpg?dt=111820170239,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/14641129/966890379.jpg?dt=111820170239"
45,U,5SFEB3428BE214508,507,HEARTLAND,TRAIL RUNNER 30FQBS,2011,,RVs & Campers,0,,Unspecified,Unspecified,,11995,White,Tan,,"2011 Heartland Trail Runner 30ft Queen Bunkhouse with large slide! Quadruple rear bunks, wraparound kitchen table, pullout sofa, CAN SLEEP 10!! Extra clean. Will transport up to 40 miles and can store RV for the winter at no charge!","https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663715.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663716.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663718.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663723.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663730.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663742.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663757.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663770.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663786.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663795.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663806.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663818.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663826.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663833.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663839.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663845.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663857.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663868.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936663875.jpg?dt=091420170503,https://dxsdcl7y7vn9x.cloudfront.net/3/295109/12898677/936668656.jpg?dt=091420170503"
